Date,Open,High,Low,Close*,Adj Close**,Volume
18-Apr-13,"2,742.00","2,745.98","2,714.23","2,723.72","2,723.72",-
17-Apr-13,"2,781.86","2,781.86","2,727.48","2,742.01","2,742.01",-
16-Apr-13,"2,742.62","2,783.15","2,742.62","2,781.86","2,781.86",-
15-Apr-13,"2,807.09","2,807.09","2,742.48","2,742.63","2,742.63",-
12-Apr-13,"2,815.02","2,815.02","2,791.50","2,807.10","2,807.10",-
11-Apr-13,"2,804.80","2,821.50","2,802.14","2,815.02","2,815.02",-
10-Apr-13,"2,770.85","2,806.83","2,770.85","2,804.81","2,804.81",-
9-Apr-13,"2,761.05","2,780.11","2,757.32","2,770.84","2,770.84",-
8-Apr-13,"2,742.86","2,761.05","2,734.65","2,761.05","2,761.05",-
5-Apr-13,"2,754.67","2,754.67","2,718.56","2,742.86","2,742.86",-
4-Apr-13,"2,743.38","2,759.05","2,741.37","2,754.67","2,754.67",-
3-Apr-13,"2,772.11","2,774.16","2,736.01","2,743.38","2,743.38",-
2-Apr-13,"2,757.82","2,778.10","2,757.82","2,772.11","2,772.11",-
1-Apr-13,"2,770.06","2,772.49","2,751.17","2,757.83","2,757.83",-
28-Mar-13,"2,758.85","2,771.93","2,755.72","2,770.05","2,770.05",-
27-Mar-13,"2,760.32","2,760.85","2,739.36","2,758.85","2,758.85",-
26-Mar-13,"2,738.08","2,760.32","2,738.08","2,760.32","2,760.32",-
25-Mar-13,"2,747.25","2,761.32","2,728.48","2,738.08","2,738.08",-
22-Mar-13,"2,727.68","2,748.72","2,727.68","2,747.25","2,747.25",-
21-Mar-13,"2,750.41","2,750.41","2,723.66","2,727.69","2,727.69",-
20-Mar-13,"2,732.09","2,755.33","2,732.09","2,750.42","2,750.42",-
19-Mar-13,"2,738.67","2,747.76","2,714.82","2,732.09","2,732.09",-
18-Mar-13,"2,753.83","2,753.83","2,726.36","2,738.68","2,738.68",-
15-Mar-13,"2,758.29","2,758.98","2,745.08","2,753.82","2,753.82",-
14-Mar-13,"2,742.88","2,758.40","2,742.88","2,758.30","2,758.30",-
13-Mar-13,"2,738.36","2,745.25","2,730.91","2,742.87","2,742.87",-
12-Mar-13,"2,744.80","2,745.74","2,730.78","2,738.35","2,738.35",-
11-Mar-13,"2,735.67","2,744.81","2,728.93","2,744.81","2,744.81",-
8-Mar-13,"2,723.27","2,737.72","2,720.95","2,735.67","2,735.67",-
7-Mar-13,"2,718.07","2,725.69","2,718.07","2,723.27","2,723.27",-
6-Mar-13,"2,714.35","2,723.94","2,711.46","2,718.07","2,718.07",-
5-Mar-13,"2,688.54","2,720.68","2,688.54","2,714.35","2,714.35",-
4-Mar-13,"2,676.18","2,688.60","2,665.90","2,688.54","2,688.54",-
1-Mar-13,"2,669.92","2,679.28","2,646.73","2,676.18","2,676.18",-
28-Feb-13,"2,672.11","2,688.59","2,669.49","2,669.92","2,669.92",-
27-Feb-13,"2,637.89","2,678.67","2,634.29","2,672.11","2,672.11",-
26-Feb-13,"2,621.47","2,640.88","2,616.67","2,637.89","2,637.89",-
25-Feb-13,"2,670.36","2,688.34","2,621.46","2,621.46","2,621.46",-
22-Feb-13,"2,646.75","2,670.36","2,646.75","2,670.36","2,670.36",-
21-Feb-13,"2,662.93","2,662.93","2,637.11","2,646.75","2,646.75",-
20-Feb-13,"2,696.26","2,696.26","2,661.87","2,662.94","2,662.94",-
19-Feb-13,"2,676.20","2,696.26","2,676.20","2,696.26","2,696.26",-
15-Feb-13,"2,678.77","2,683.79","2,666.02","2,676.21","2,676.21",-
14-Feb-13,"2,676.60","2,681.55","2,665.56","2,678.77","2,678.77",-
13-Feb-13,"2,673.77","2,682.96","2,667.63","2,676.60","2,676.60",-
12-Feb-13,"2,669.37","2,678.61","2,666.90","2,673.77","2,673.77",-
11-Feb-13,"2,670.86","2,671.47","2,663.26","2,669.37","2,669.37",-
8-Feb-13,"2,655.83","2,671.49","2,655.83","2,670.85","2,670.85",-
7-Feb-13,"2,659.56","2,660.93","2,635.58","2,655.84","2,655.84",-
6-Feb-13,"2,657.77","2,659.95","2,646.20","2,659.55","2,659.55",-
5-Feb-13,"2,630.05","2,663.90","2,630.05","2,657.76","2,657.76",-
4-Feb-13,"2,660.69","2,660.69","2,628.78","2,630.05","2,630.05",-
1-Feb-13,"2,634.16","2,662.78","2,634.16","2,660.70","2,660.70",-
31-Jan-13,"2,640.76","2,644.61","2,631.62","2,634.16","2,634.16",-
30-Jan-13,"2,650.43","2,654.12","2,636.84","2,640.77","2,640.77",-
29-Jan-13,"2,636.84","2,652.96","2,633.17","2,650.43","2,650.43",-
28-Jan-13,"2,641.64","2,642.01","2,629.99","2,636.83","2,636.83",-
25-Jan-13,"2,627.34","2,642.14","2,627.34","2,641.64","2,641.64",-
24-Jan-13,"2,627.23","2,640.34","2,618.30","2,627.33","2,627.33",-
23-Jan-13,"2,623.22","2,629.50","2,618.58","2,627.23","2,627.23",-
22-Jan-13,"2,611.55","2,623.22","2,603.08","2,623.22","2,623.22",-
18-Jan-13,"2,602.64","2,611.54","2,593.73","2,611.54","2,611.54",-
17-Jan-13,"2,588.02","2,610.04","2,588.02","2,602.64","2,602.64",-
16-Jan-13,"2,587.20","2,590.03","2,578.97","2,588.02","2,588.02",-
15-Jan-13,"2,584.27","2,588.87","2,572.25","2,587.20","2,587.20",-
14-Jan-13,"2,586.68","2,586.68","2,575.50","2,584.27","2,584.27",-
11-Jan-13,"2,586.52","2,587.62","2,578.56","2,586.69","2,586.69",-
10-Jan-13,"2,567.02","2,586.78","2,567.02","2,586.52","2,586.52",-
9-Jan-13,"2,560.18","2,573.42","2,560.18","2,567.02","2,567.02",-
8-Jan-13,"2,567.63","2,567.63","2,549.62","2,560.17","2,560.17",-
7-Jan-13,"2,575.66","2,575.66","2,558.43","2,567.63","2,567.63",-
4-Jan-13,"2,563.19","2,578.25","2,562.54","2,575.66","2,575.66",-
3-Jan-13,"2,568.55","2,573.91","2,556.48","2,563.19","2,563.19",-
2-Jan-13,"2,504.45","2,568.55","2,504.45","2,568.55","2,568.55",-
31-Dec-12,"2,462.71","2,505.26","2,455.12","2,504.44","2,504.44",-
28-Dec-12,"2,489.98","2,489.98","2,460.97","2,462.71","2,462.71",-
27-Dec-12,"2,492.55","2,497.54","2,460.90","2,489.97","2,489.97",-
26-Dec-12,"2,504.51","2,509.35","2,486.60","2,492.54","2,492.54",-
24-Dec-12,"2,510.32","2,510.32","2,500.68","2,504.51","2,504.51",-
21-Dec-12,"2,533.90","2,533.90","2,496.90","2,510.32","2,510.32",-
20-Dec-12,"2,519.54","2,533.91","2,514.29","2,533.91","2,533.91",-
19-Dec-12,"2,538.72","2,540.40","2,519.44","2,519.54","2,519.54",-
18-Dec-12,"2,509.84","2,540.69","2,509.84","2,538.72","2,538.72",-
17-Dec-12,"2,480.36","2,510.22","2,480.36","2,509.84","2,509.84",-
14-Dec-12,"2,490.57","2,490.57","2,477.39","2,480.36","2,480.36",-
13-Dec-12,"2,505.76","2,510.81","2,483.89","2,490.56","2,490.56",-
12-Dec-12,"2,504.08","2,522.93","2,502.31","2,505.76","2,505.76",-
11-Dec-12,"2,487.78","2,513.97","2,487.78","2,504.08","2,504.08",-
10-Dec-12,"2,486.83","2,493.07","2,482.57","2,487.78","2,487.78",-
7-Dec-12,"2,479.40","2,490.55","2,474.09","2,486.84","2,486.84",-
6-Dec-12,"2,470.60","2,479.40","2,464.72","2,479.40","2,479.40",-
5-Dec-12,"2,465.90","2,480.75","2,450.78","2,470.59","2,470.59",-
4-Dec-12,"2,470.08","2,476.30","2,460.49","2,465.90","2,465.90",-
3-Dec-12,"2,481.82","2,494.98","2,468.29","2,470.07","2,470.07",-
30-Nov-12,"2,481.41","2,486.51","2,473.84","2,481.82","2,481.82",-
29-Nov-12,"2,470.51","2,487.58","2,469.27","2,481.42","2,481.42",-
28-Nov-12,"2,450.47","2,470.47","2,426.98","2,470.47","2,470.47",-
27-Nov-12,"2,463.11","2,467.88","2,448.65","2,450.48","2,450.48",-
26-Nov-12,"2,468.05","2,468.05","2,447.99","2,463.12","2,463.12",-
23-Nov-12,"2,435.98","2,468.06","2,435.98","2,468.06","2,468.06",-
21-Nov-12,"2,430.26","2,436.31","2,427.80","2,435.97","2,435.97",-
20-Nov-12,"2,428.48","2,433.52","2,411.48","2,430.29","2,430.29",-
19-Nov-12,"2,381.02","2,428.47","2,381.02","2,428.47","2,428.47",-
16-Nov-12,"2,369.33","2,384.33","2,351.85","2,381.02","2,381.02",-
15-Nov-12,"2,372.94","2,381.92","2,359.97","2,369.32","2,369.32",-
14-Nov-12,"2,405.39","2,415.19","2,367.17","2,372.94","2,372.94",-
13-Nov-12,"2,414.24","2,429.50","2,399.13","2,405.38","2,405.38",-
12-Nov-12,"2,413.93","2,422.67","2,409.32","2,414.24","2,414.24",-
9-Nov-12,"2,409.73","2,434.01","2,402.07","2,413.92","2,413.92",-
8-Nov-12,"2,439.47","2,451.11","2,409.70","2,409.72","2,409.72",-
7-Nov-12,"2,496.46","2,496.46","2,426.86","2,439.48","2,439.48",-
6-Nov-12,"2,476.95","2,505.00","2,476.95","2,496.46","2,496.46",-
5-Nov-12,"2,471.30","2,481.19","2,460.77","2,476.94","2,476.94",-
2-Nov-12,"2,494.67","2,506.34","2,469.01","2,471.30","2,471.30",-
1-Nov-12,"2,467.51","2,495.80","2,467.51","2,494.67","2,494.67",-
31-Oct-12,"2,466.80","2,478.65","2,456.37","2,467.51","2,467.51",-
26-Oct-12,"2,468.59","2,475.62","2,451.70","2,466.80","2,466.80",-
25-Oct-12,"2,461.17","2,482.54","2,454.97","2,468.60","2,468.60",-
24-Oct-12,"2,468.78","2,480.82","2,458.28","2,461.18","2,461.18",-
23-Oct-12,"2,504.96","2,504.96","2,459.59","2,468.78","2,468.78",-
22-Oct-12,"2,503.81","2,507.69","2,484.42","2,504.96","2,504.96",-
19-Oct-12,"2,545.94","2,545.94","2,498.32","2,503.80","2,503.80",-
18-Oct-12,"2,552.05","2,557.48","2,537.60","2,545.95","2,545.95",-
17-Oct-12,"2,541.28","2,553.94","2,538.63","2,552.05","2,552.05",-
16-Oct-12,"2,515.45","2,542.15","2,515.45","2,541.28","2,541.28",-
15-Oct-12,"2,495.28","2,517.41","2,493.01","2,515.44","2,515.44",-
12-Oct-12,"2,502.65","2,512.36","2,489.97","2,495.28","2,495.28",-
11-Oct-12,"2,501.74","2,521.53","2,501.74","2,502.66","2,502.66",-
10-Oct-12,"2,517.13","2,518.95","2,498.25","2,501.75","2,501.75",-
9-Oct-12,"2,542.21","2,542.21","2,516.56","2,517.14","2,517.14",-
8-Oct-12,"2,551.03","2,551.03","2,537.41","2,542.21","2,542.21",-
5-Oct-12,"2,550.99","2,567.68","2,543.13","2,551.03","2,551.03",-
4-Oct-12,"2,532.78","2,553.89","2,532.78","2,550.98","2,550.98",-
3-Oct-12,"2,523.07","2,537.99","2,516.89","2,532.79","2,532.79",-
2-Oct-12,"2,521.59","2,532.98","2,511.15","2,523.08","2,523.08",-
1-Oct-12,"2,514.32","2,542.64","2,514.32","2,520.71","2,520.71",-
28-Sep-12,"2,525.18","2,525.18","2,505.26","2,513.93","2,513.93",-
27-Sep-12,"2,500.93","2,530.38","2,500.93","2,525.23","2,525.23",-
26-Sep-12,"2,514.85","2,514.85","2,495.54","2,500.92","2,500.92",-
25-Sep-12,"2,541.23","2,552.31","2,514.55","2,514.83","2,514.83",-
24-Sep-12,"2,546.92","2,547.88","2,532.81","2,541.23","2,541.23",-
21-Sep-12,"2,547.24","2,558.98","2,545.80","2,546.92","2,546.92",-
20-Sep-12,"2,548.11","2,548.40","2,528.85","2,547.11","2,547.11",-
19-Sep-12,"2,545.36","2,555.18","2,542.53","2,548.11","2,548.11",-
18-Sep-12,"2,548.26","2,548.63","2,539.43","2,545.05","2,545.05",-
17-Sep-12,"2,556.13","2,556.13","2,541.79","2,548.26","2,548.26",-
14-Sep-12,"2,546.03","2,571.34","2,546.03","2,556.13","2,556.13",-
13-Sep-12,"2,504.83","2,552.26","2,502.74","2,546.03","2,546.03",-
12-Sep-12,"2,498.94","2,508.64","2,497.95","2,504.84","2,504.84",-
11-Sep-12,"2,491.20","2,506.24","2,491.20","2,498.95","2,498.95",-
10-Sep-12,"2,506.37","2,507.75","2,490.91","2,491.11","2,491.11",-
7-Sep-12,"2,496.13","2,506.37","2,495.09","2,506.37","2,506.37",-
6-Sep-12,"2,445.81","2,496.12","2,445.81","2,496.12","2,496.12",-
5-Sep-12,"2,447.80","2,454.54","2,441.49","2,445.81","2,445.81",-
4-Sep-12,"2,450.54","2,455.19","2,433.29","2,447.80","2,447.80",-
31-Aug-12,"2,438.19","2,461.91","2,437.29","2,450.60","2,450.60",-
30-Aug-12,"2,457.05","2,457.05","2,433.56","2,438.20","2,438.20",-
29-Aug-12,"2,454.39","2,462.45","2,449.64","2,457.05","2,457.05",-
28-Aug-12,"2,456.23","2,461.78","2,447.80","2,454.39","2,454.39",-
27-Aug-12,"2,457.41","2,466.18","2,453.89","2,456.22","2,456.22",-
24-Aug-12,"2,441.28","2,460.94","2,434.25","2,457.40","2,457.40",-
23-Aug-12,"2,461.11","2,461.11","2,438.55","2,441.29","2,441.29",-
22-Aug-12,"2,460.26","2,465.52","2,449.28","2,461.12","2,461.12",-
21-Aug-12,"2,468.99","2,483.87","2,456.33","2,460.41","2,460.41",-
20-Aug-12,"2,468.99","2,468.99","2,458.48","2,468.99","2,468.99",-
17-Aug-12,"2,464.37","2,469.86","2,462.91","2,469.00","2,469.00",-
16-Aug-12,"2,446.82","2,467.56","2,444.42","2,464.38","2,464.38",-
15-Aug-12,"2,443.09","2,449.78","2,439.72","2,446.82","2,446.82",-
14-Aug-12,"2,443.05","2,453.31","2,436.94","2,443.16","2,443.16",-
13-Aug-12,"2,445.65","2,445.65","2,430.77","2,443.05","2,443.05",-
10-Aug-12,"2,440.23","2,445.69","2,427.86","2,445.64","2,445.64",-
9-Aug-12,"2,438.16","2,444.52","2,432.21","2,440.23","2,440.23",-
8-Aug-12,"2,435.88","2,440.72","2,426.93","2,438.16","2,438.16",-
7-Aug-12,"2,423.46","2,445.90","2,423.46","2,435.88","2,435.88",-
6-Aug-12,"2,417.86","2,432.79","2,417.86","2,423.46","2,423.46",-
3-Aug-12,"2,372.31","2,422.99","2,372.31","2,417.77","2,417.77",-
2-Aug-12,"2,389.74","2,389.74","2,354.13","2,372.31","2,372.31",-
1-Aug-12,"2,396.61","2,406.46","2,386.24","2,389.73","2,389.73",-
31-Jul-12,"2,406.99","2,410.17","2,396.46","2,396.62","2,396.62",-
30-Jul-12,"2,408.07","2,418.09","2,400.20","2,406.99","2,406.99",-
27-Jul-12,"2,362.84","2,413.52","2,362.84","2,408.07","2,408.07",-
26-Jul-12,"2,324.34","2,368.13","2,324.34","2,362.85","2,362.85",-
25-Jul-12,"2,325.01","2,334.86","2,313.27","2,324.33","2,324.33",-
24-Jul-12,"2,346.23","2,347.91","2,309.27","2,325.02","2,325.02",-
23-Jul-12,"2,367.26","2,367.26","2,323.71","2,346.22","2,346.22",-
20-Jul-12,"2,391.27","2,391.27","2,366.43","2,367.26","2,367.26",-
19-Jul-12,"2,384.94","2,397.71","2,381.81","2,391.27","2,391.27",-
18-Jul-12,"2,368.36","2,388.49","2,360.51","2,384.54","2,384.54",-
17-Jul-12,"2,351.01","2,371.27","2,336.07","2,368.36","2,368.36",-
16-Jul-12,"2,356.39","2,357.22","2,342.46","2,350.94","2,350.94",-
13-Jul-12,"2,318.10","2,357.75","2,318.10","2,356.40","2,356.40",-
12-Jul-12,"2,329.70","2,329.70","2,301.93","2,318.09","2,318.09",-
11-Jul-12,"2,329.45","2,335.58","2,315.39","2,329.71","2,329.71",-
10-Jul-12,"2,348.52","2,364.26","2,320.53","2,329.46","2,329.46",-
9-Jul-12,"2,352.35","2,352.65","2,338.46","2,348.52","2,348.52",-
6-Jul-12,"2,373.91","2,373.91","2,339.97","2,352.34","2,352.34",-
5-Jul-12,"2,385.06","2,385.06","2,366.07","2,373.91","2,373.91",-
3-Jul-12,"2,369.74","2,385.88","2,366.31","2,385.06","2,385.06",-
2-Jul-12,"2,364.09","2,371.04","2,352.58","2,369.75","2,369.75",-
29-Jun-12,"2,308.09","2,363.79","2,308.09","2,363.79","2,363.79",-
28-Jun-12,"2,310.98","2,310.98","2,278.84","2,306.22","2,306.22",-
27-Jun-12,"2,289.87","2,314.87","2,289.87","2,310.98","2,310.98",-
26-Jun-12,"2,278.98","2,297.20","2,273.05","2,289.86","2,289.86",-
25-Jun-12,"2,315.65","2,315.65","2,271.02","2,278.98","2,278.98",-
22-Jun-12,"2,299.15","2,320.48","2,299.15","2,315.65","2,315.65",-
21-Jun-12,"2,351.13","2,355.59","2,296.94","2,299.16","2,299.16",-
20-Jun-12,"2,355.11","2,361.13","2,335.36","2,351.14","2,351.14",-
19-Jun-12,"2,332.16","2,364.47","2,332.16","2,355.01","2,355.01",-
18-Jun-12,"2,328.67","2,338.00","2,314.14","2,332.07","2,332.07",-
15-Jun-12,"2,304.83","2,329.45","2,304.83","2,328.66","2,328.66",-
14-Jun-12,"2,280.13","2,312.33","2,278.88","2,304.83","2,304.83",-
13-Jun-12,"2,295.13","2,300.73","2,271.83","2,280.13","2,280.13",-
12-Jun-12,"2,268.93","2,295.59","2,265.02","2,295.40","2,295.40",-
11-Jun-12,"2,297.82","2,314.91","2,266.99","2,268.94","2,268.94",-
8-Jun-12,"2,279.28","2,298.04","2,266.77","2,297.82","2,297.82",-
7-Jun-12,"2,279.42","2,303.54","2,275.41","2,279.28","2,279.28",-
6-Jun-12,"2,227.65","2,279.42","2,227.65","2,279.42","2,279.42",-
5-Jun-12,"2,214.71","2,230.82","2,207.74","2,227.45","2,227.45",-
4-Jun-12,"2,214.40","2,222.13","2,194.89","2,214.70","2,214.70",-
1-Jun-12,"2,270.25","2,270.25","2,212.94","2,214.41","2,214.41",-
31-May-12,"2,275.19","2,286.08","2,250.20","2,270.25","2,270.25",-
30-May-12,"2,307.57","2,307.57","2,270.74","2,275.19","2,275.19",-
29-May-12,"2,281.92","2,311.51","2,281.92","2,307.57","2,307.57",-
25-May-12,"2,287.09","2,292.83","2,275.75","2,281.92","2,281.92",-
24-May-12,"2,283.12","2,292.48","2,268.89","2,286.87","2,286.87",-
23-May-12,"2,279.41","2,286.47","2,244.61","2,283.36","2,283.36",-
22-May-12,"2,278.42","2,299.78","2,268.19","2,279.40","2,279.40",-
21-May-12,"2,242.25","2,278.90","2,242.25","2,278.24","2,278.24",-
18-May-12,"2,258.93","2,271.70","2,236.73","2,242.25","2,242.25",-
17-May-12,"2,293.24","2,295.77","2,258.69","2,258.93","2,258.93",-
16-May-12,"2,302.77","2,321.79","2,292.42","2,293.21","2,293.21",-
15-May-12,"2,315.47","2,326.83","2,298.25","2,302.56","2,302.56",-
14-May-12,"2,341.23","2,341.23","2,312.24","2,315.45","2,315.45",-
11-May-12,"2,348.92","2,362.16","2,333.31","2,341.23","2,341.23",-
10-May-12,"2,342.32","2,361.86","2,342.32","2,348.93","2,348.93",-
9-May-12,"2,357.45","2,357.45","2,321.89","2,342.31","2,342.31",-
8-May-12,"2,367.26","2,367.26","2,329.61","2,357.45","2,357.45",-
7-May-12,"2,366.39","2,374.68","2,357.52","2,367.26","2,367.26",-
4-May-12,"2,405.16","2,405.16","2,364.39","2,366.39","2,366.39",-
3-May-12,"2,423.30","2,424.62","2,399.82","2,405.17","2,405.17",-
2-May-12,"2,428.54","2,428.54","2,408.87","2,423.29","2,423.29",-
1-May-12,"2,415.41","2,445.48","2,411.65","2,429.10","2,429.10",-
30-Apr-12,"2,424.79","2,424.79","2,408.61","2,415.42","2,415.42",-
27-Apr-12,"2,419.26","2,430.38","2,414.37","2,424.78","2,424.78",-
26-Apr-12,"2,402.62","2,422.41","2,396.96","2,418.89","2,418.89",-
25-Apr-12,"2,370.04","2,403.51","2,370.04","2,402.71","2,402.71",-
24-Apr-12,"2,361.40","2,376.22","2,361.40","2,370.04","2,370.04",-
23-Apr-12,"2,381.32","2,381.32","2,347.34","2,361.35","2,361.35",-
20-Apr-12,"2,378.48","2,396.48","2,378.48","2,381.32","2,381.32",-
19-Apr-12,"2,392.56","2,401.68","2,367.03","2,378.48","2,378.48",-
18-Apr-12,"2,402.30","2,402.30","2,389.43","2,392.57","2,392.57",-
17-Apr-12,"2,365.65","2,405.69","2,365.65","2,402.29","2,402.29",-
16-Apr-12,"2,366.86","2,382.92","2,358.41","2,365.65","2,365.65",-
13-Apr-12,"2,396.70","2,396.70","2,366.09","2,366.84","2,366.84",-
12-Apr-12,"2,364.10","2,397.64","2,364.10","2,396.69","2,396.69",-
11-Apr-12,"2,346.94","2,374.05","2,346.94","2,364.09","2,364.09",-
10-Apr-12,"2,387.03","2,388.43","2,344.16","2,346.27","2,346.27",-
9-Apr-12,"2,414.39","2,414.39","2,380.13","2,387.03","2,387.03",-
5-Apr-12,"2,415.05","2,419.61","2,404.70","2,414.40","2,414.40",-
4-Apr-12,"2,439.89","2,439.89","2,406.59","2,415.05","2,415.05",-
3-Apr-12,"2,448.97","2,448.97","2,424.18","2,439.89","2,439.89",-
2-Apr-12,"2,430.68","2,454.63","2,423.78","2,449.08","2,449.08",-
30-Mar-12,"2,421.71","2,434.84","2,418.67","2,430.67","2,430.67",-
29-Mar-12,"2,425.29","2,425.29","2,402.06","2,421.70","2,421.70",-
28-Mar-12,"2,437.01","2,438.93","2,410.58","2,425.55","2,425.55",-
27-Mar-12,"2,443.64","2,448.16","2,435.77","2,437.01","2,437.01",-
26-Mar-12,"2,410.17","2,443.70","2,410.17","2,443.64","2,443.64",-
23-Mar-12,"2,402.70","2,413.74","2,392.62","2,410.16","2,410.16",-
22-Mar-12,"2,420.01","2,420.01","2,395.58","2,402.71","2,402.71",-
21-Mar-12,"2,424.47","2,428.26","2,416.12","2,420.02","2,420.02",-
20-Mar-12,"2,431.73","2,431.73","2,410.91","2,424.46","2,424.46",-
19-Mar-12,"2,422.09","2,438.91","2,419.18","2,431.73","2,431.73",-
16-Mar-12,"2,419.29","2,425.03","2,417.44","2,422.09","2,422.09",-
15-Mar-12,"2,404.80","2,419.39","2,402.40","2,419.37","2,419.37",-
14-Mar-12,"2,407.79","2,413.78","2,397.58","2,404.98","2,404.98",-
13-Mar-12,"2,364.09","2,407.79","2,364.09","2,407.79","2,407.79",-
12-Mar-12,"2,363.57","2,367.29","2,356.36","2,364.10","2,364.10",-
9-Mar-12,"2,355.01","2,370.25","2,355.01","2,363.56","2,363.56",-
8-Mar-12,"2,331.90","2,359.60","2,331.90","2,355.01","2,355.01",-
7-Mar-12,"2,315.26","2,335.00","2,315.26","2,331.89","2,331.89",-
6-Mar-12,"2,351.27","2,351.27","2,309.51","2,315.21","2,315.21",-
5-Mar-12,"2,360.21","2,360.21","2,342.19","2,351.28","2,351.28",-
2-Mar-12,"2,367.87","2,368.61","2,354.67","2,360.28","2,360.28",-
1-Mar-12,"2,353.23","2,371.25","2,353.23","2,367.87","2,367.87",-
29-Feb-12,"2,364.04","2,374.11","2,349.87","2,353.23","2,353.23",-
28-Feb-12,"2,355.75","2,365.10","2,352.96","2,364.03","2,364.03",-
27-Feb-12,"2,352.34","2,362.86","2,333.70","2,355.74","2,355.74",-
24-Feb-12,"2,348.11","2,357.48","2,348.11","2,352.34","2,352.34",-
23-Feb-12,"2,337.67","2,348.90","2,328.41","2,348.11","2,348.11",-
22-Feb-12,"2,345.41","2,346.26","2,334.05","2,337.67","2,337.67",-
21-Feb-12,"2,343.67","2,354.88","2,338.42","2,345.41","2,345.41",-
17-Feb-12,"2,338.14","2,347.34","2,336.77","2,343.67","2,343.67",-
16-Feb-12,"2,312.28","2,339.22","2,308.94","2,338.12","2,338.12",-
15-Feb-12,"2,324.00","2,333.14","2,307.45","2,312.28","2,312.28",-
14-Feb-12,"2,325.81","2,325.81","2,307.02","2,324.00","2,324.00",-
13-Feb-12,"2,309.60","2,328.02","2,309.60","2,325.81","2,325.81",-
10-Feb-12,"2,325.56","2,325.56","2,300.59","2,309.60","2,309.60",-
9-Feb-12,"2,322.11","2,329.54","2,313.08","2,325.56","2,325.56",-
8-Feb-12,"2,316.25","2,323.01","2,307.59","2,322.11","2,322.11",-
7-Feb-12,"2,311.55","2,319.99","2,297.34","2,316.27","2,316.27",-
6-Feb-12,"2,312.48","2,312.48","2,299.90","2,311.55","2,311.55",-
3-Feb-12,"2,278.91","2,312.94","2,278.91","2,312.49","2,312.49",-
2-Feb-12,"2,276.24","2,284.89","2,271.91","2,278.92","2,278.92",-
1-Feb-12,"2,255.76","2,286.65","2,255.76","2,276.24","2,276.24",-
31-Jan-12,"2,256.71","2,271.13","2,245.94","2,255.69","2,255.69",-
30-Jan-12,"2,262.35","2,262.35","2,235.27","2,256.72","2,256.72",-
27-Jan-12,"2,265.84","2,268.59","2,254.31","2,262.35","2,262.35",-
26-Jan-12,"2,278.83","2,291.58","2,257.44","2,265.84","2,265.84",-
25-Jan-12,"2,259.21","2,282.67","2,247.18","2,278.83","2,278.83",-
24-Jan-12,"2,261.40","2,261.40","2,244.39","2,259.22","2,259.22",-
23-Jan-12,"2,260.37","2,272.21","2,250.93","2,261.47","2,261.47",-
20-Jan-12,"2,258.79","2,260.37","2,249.64","2,260.37","2,260.37",-
19-Jan-12,"2,247.64","2,260.45","2,247.64","2,258.80","2,258.80",-
18-Jan-12,"2,222.59","2,247.64","2,218.00","2,247.64","2,247.64",-
17-Jan-12,"2,214.72","2,238.55","2,214.72","2,222.59","2,222.59",-
13-Jan-12,"2,225.74","2,225.74","2,195.07","2,214.73","2,214.73",-
12-Jan-12,"2,220.49","2,227.78","2,209.12","2,225.74","2,225.74",-
11-Jan-12,"2,219.47","2,222.50","2,208.14","2,220.48","2,220.48",-
10-Jan-12,"2,200.12","2,226.99","2,200.12","2,219.58","2,219.58",-
9-Jan-12,"2,194.99","2,202.17","2,189.52","2,200.00","2,200.00",-
6-Jan-12,"2,199.52","2,201.08","2,186.48","2,194.98","2,194.98",-
5-Jan-12,"2,193.27","2,203.15","2,172.60","2,199.73","2,199.73",-
4-Jan-12,"2,192.40","2,195.26","2,177.02","2,193.28","2,193.28",-
3-Jan-12,"2,158.93","2,205.23","2,158.93","2,192.40","2,192.40",-
30-Dec-11,"2,167.78","2,170.01","2,158.58","2,158.94","2,158.94",-
29-Dec-11,"2,145.10","2,168.96","2,145.10","2,168.12","2,168.12",-
28-Dec-11,"2,171.62","2,172.42","2,142.89","2,145.09","2,145.09",-
27-Dec-11,"2,171.50","2,178.43","2,166.30","2,171.71","2,171.71",-
23-Dec-11,"2,152.04","2,171.63","2,152.04","2,171.50","2,171.50",-
22-Dec-11,"2,133.86","2,153.59","2,133.86","2,152.04","2,152.04",-
21-Dec-11,"2,129.66","2,136.17","2,109.44","2,133.86","2,133.86",-
20-Dec-11,"2,067.67","2,131.94","2,067.67","2,129.67","2,129.67",-
19-Dec-11,"2,092.33","2,100.61","2,062.53","2,067.67","2,067.67",-
16-Dec-11,"2,085.43","2,111.66","2,084.49","2,092.18","2,092.18",-
15-Dec-11,"2,078.51","2,102.15","2,078.51","2,085.44","2,085.44",-
14-Dec-11,"2,102.14","2,102.14","2,074.25","2,078.51","2,078.51",-
13-Dec-11,"2,120.15","2,143.11","2,090.93","2,102.15","2,102.15",-
12-Dec-11,"2,151.90","2,151.90","2,104.24","2,120.15","2,120.15",-
9-Dec-11,"2,116.40","2,157.38","2,116.40","2,152.15","2,152.15",-
8-Dec-11,"2,162.07","2,162.07","2,111.43","2,116.41","2,116.41",-
7-Dec-11,"2,157.10","2,171.82","2,133.66","2,162.07","2,162.07",-
