Date,Open,High,Low,Close,Adj Close,Volume
16-Apr-16,2078.83,2111.05,2073.65,2091.58,2091.58,19364460000.00
9-Apr-16,2050.23,2087.84,2039.74,2080.73,2080.73,19466730000.00
2-Apr-16,2073.19,2074.02,2033.80,2047.60,2047.60,18552210000.00
26-Mar-16,2037.89,2075.07,2028.31,2072.78,2072.78,17687000000.00
19-Mar-16,2047.88,2056.60,2022.49,2035.94,2035.94,13842290000.00
12-Mar-16,2019.27,2052.36,2005.23,2049.58,2049.58,22138770000.00
5-Mar-16,1996.11,2022.37,1969.25,2022.19,2022.19,22103360000.00
27-Feb-16,1947.13,2009.13,1931.81,1999.99,1999.99,25206170000.00
20-Feb-16,1924.44,1962.96,1891.00,1948.05,1948.05,20729330000.00
13-Feb-16,1871.44,1930.68,1871.44,1917.78,1917.78,18161550000.00
6-Feb-16,1873.25,1881.60,1810.10,1864.78,1864.78,25488570000.00
30-Jan-16,1936.94,1947.20,1872.23,1880.05,1880.05,24081930000.00
23-Jan-16,1906.28,1940.24,1872.70,1940.24,1940.24,23703940000.00
16-Jan-16,1888.66,1908.85,1812.29,1906.90,1906.90,21324990000.00
9-Jan-16,1926.12,1950.33,1857.83,1880.33,1880.33,25291150000.00
2-Jan-16,2038.20,2038.20,1918.46,1922.03,1922.03,22089690000.00
26-Dec-15,2057.77,2081.56,2043.62,2043.94,2043.94,10057270000.00
19-Dec-15,2010.27,2067.36,2005.93,2060.99,2060.99,12177090000.00
12-Dec-15,2013.37,2076.72,1993.26,2005.55,2005.55,24611890000.00
5-Dec-15,2090.42,2090.42,2008.80,2012.37,2012.37,20618850000.00
28-Nov-15,2090.95,2104.27,2042.35,2091.69,2091.69,20459190000.00
21-Nov-15,2089.41,2095.61,2070.29,2090.11,2090.11,11792690000.00
14-Nov-15,2022.08,2097.06,2019.39,2089.17,2089.17,19652690000.00
7-Nov-15,2096.56,2096.56,2022.02,2023.04,2023.04,19691320000.00
31-Oct-15,2080.76,2116.48,2080.76,2099.20,2099.20,20531860000.00
24-Oct-15,2075.08,2094.32,2058.84,2079.36,2079.36,20565930000.00
17-Oct-15,2031.73,2079.74,2017.22,2075.15,2075.15,18785920000.00
10-Oct-15,2015.65,2033.54,1990.73,2033.11,2033.11,17281480000.00
3-Oct-15,1954.33,2020.13,1954.33,2014.89,2014.89,20849400000.00
26-Sep-15,1929.18,1951.36,1871.91,1951.36,1951.36,21346290000.00
19-Sep-15,1960.84,1979.64,1908.92,1931.34,1931.34,18081540000.00
12-Sep-15,1963.06,2020.86,1948.27,1958.03,1958.03,20075770000.00
5-Sep-15,1927.30,1988.63,1927.30,1961.05,1961.05,14045680000.00
29-Aug-15,1986.73,1986.73,1903.07,1921.22,1921.22,18717360000.00
22-Aug-15,1965.15,1993.48,1867.01,1988.87,1988.87,26089970000.00
15-Aug-15,2089.70,2103.47,1970.89,1970.89,1970.89,18271310000.00
8-Aug-15,2080.98,2105.35,2052.09,2091.54,2091.54,17509360000.00
1-Aug-15,2104.49,2112.66,2067.91,2077.57,2077.57,18841050000.00
25-Jul-15,2078.19,2114.24,2063.52,2103.84,2103.84,19254140000.00
18-Jul-15,2126.85,2132.82,2077.09,2079.65,2079.65,17926480000.00
11-Jul-15,2080.03,2128.91,2080.03,2126.64,2126.64,15950490000.00
4-Jul-15,2073.95,2083.74,2044.02,2076.62,2076.62,18065680000.00
27-Jun-15,2098.63,2098.63,2056.32,2076.78,2076.78,14481300000.00
20-Jun-15,2112.50,2129.87,2095.38,2101.49,2101.49,17463770000.00
13-Jun-15,2091.34,2126.65,2072.49,2109.99,2109.99,17173880000.00
6-Jun-15,2092.34,2115.02,2072.14,2094.11,2094.11,15214050000.00
30-May-15,2108.64,2121.92,2085.67,2092.83,2092.83,15604780000.00
